Gene stable ID,Transcript stable ID,Gene type
ENSG00000183785,ENST00000679963,protein_coding
ENSG00000288318,ENST00000672665,protein_coding
ENSG00000288191,ENST00000672245,protein_coding
ENSG00000158125,ENST00000379416,protein_coding
ENSG00000139626,ENST00000267082,protein_coding
ENSG00000183098,ENST00000377047,protein_coding
ENSG00000171954,ENST00000269703,protein_coding
ENSG00000288239,ENST00000673482,protein_coding
ENSG00000176697,ENST00000439476,protein_coding
ENSG00000288516,ENST00000673550,protein_coding
ENSG00000172461,ENST00000483933,protein_coding
ENSG00000186451,ENST00000334325,protein_coding
ENSG00000104490,ENST00000220931,protein_coding
ENSG00000288210,ENST00000672225,protein_coding
ENSG00000288324,ENST00000672190,protein_coding
ENSG00000286268,ENST00000651615,protein_coding
ENSG00000188820,ENST00000368606,protein_coding
ENSG00000102048,ENST00000477346,protein_coding
ENSG00000288488,ENST00000673075,protein_coding
ENSG00000239900,ENST00000623632,protein_coding
ENSG00000080166,ENST00000377028,protein_coding
ENSG00000011198,ENST00000643520,protein_coding
ENSG00000020577,ENST00000673751,protein_coding
ENSG00000250067,ENST00000436027,protein_coding
ENSG00000145794,ENST00000503335,protein_coding
ENSG00000112175,ENST00000370830,protein_coding
ENSG00000274870,ENST00000621754,protein_coding
ENSG00000276821,ENST00000610282,protein_coding
ENSG00000275244,ENST00000613540,protein_coding
ENSG00000278689,ENST00000621336,protein_coding
ENSG00000281395,ENST00000626837,protein_coding
ENSG00000165192,ENST00000380470,protein_coding
ENSG00000278377,ENST00000614898,protein_coding
ENSG00000273827,ENST00000611272,protein_coding
ENSG00000141741,ENST00000582963,protein_coding
ENSG00000196177,ENST00000368869,protein_coding
ENSG00000168143,ENST00000306858,protein_coding
ENSG00000006210,ENST00000006053,protein_coding
ENSG00000179241,ENST00000528989,protein_coding
ENSG00000123500,ENST00000327673,protein_coding
ENSG00000131697,ENST00000460696,protein_coding
ENSG00000088451,ENST00000261296,protein_coding
ENSG00000079931,ENST00000367963,protein_coding
ENSG00000108576,ENST00000401766,protein_coding
ENSG00000153774,ENST00000570103,protein_coding
ENSG00000282958,ENST00000634492,protein_coding
ENSG00000166902,ENST00000300151,protein_coding
ENSG00000101605,ENST00000356443,protein_coding
ENSG00000282899,ENST00000634683,protein_coding
ENSG00000163935,ENST00000394752,protein_coding
ENSG00000283060,ENST00000634790,protein_coding
ENSG00000283009,ENST00000635400,protein_coding
ENSG00000203867,ENST00000369519,protein_coding
ENSG00000282941,ENST00000635035,protein_coding
ENSG00000130307,ENST00000252597,protein_coding
ENSG00000279395,ENST00000625203,protein_coding
ENSG00000171132,ENST00000421201,protein_coding
ENSG00000282854,ENST00000634513,protein_coding
ENSG00000291365,ENST00000707310,protein_coding
ENSG00000165195,ENST00000635631,protein_coding
ENSG00000152749,ENST00000376958,protein_coding
ENSG00000148943,ENST00000278193,protein_coding
ENSG00000112249,ENST00000369162,protein_coding
ENSG00000140876,ENST00000564085,protein_coding
ENSG00000108039,ENST00000488118,protein_coding
ENSG00000125285,ENST00000376945,protein_coding
ENSG00000106809,ENST00000375561,protein_coding
ENSG00000104537,ENST00000262219,protein_coding
ENSG00000132749,ENST00000255087,protein_coding
ENSG00000125257,ENST00000645237,protein_coding
ENSG00000276725,ENST00000621831,protein_coding
ENSG00000157470,ENST00000558348,protein_coding
ENSG00000275199,ENST00000613395,protein_coding
ENSG00000172403,ENST00000610556,protein_coding
ENSG00000276111,ENST00000622598,protein_coding
ENSG00000198554,ENST00000360586,protein_coding
ENSG00000283434,ENST00000637986,protein_coding
ENSG00000176678,ENST00000593625,protein_coding
ENSG00000184517,ENST00000570010,protein_coding
ENSG00000139291,ENST00000266673,protein_coding
ENSG00000173227,ENST00000393946,protein_coding
ENSG00000114738,ENST00000486712,protein_coding
ENSG00000106819,ENST00000375544,protein_coding
ENSG00000140836,ENST00000268489,protein_coding
ENSG00000023287,ENST00000025008,protein_coding
ENSG00000269095,ENST00000594059,protein_coding
ENSG00000138039,ENST00000294954,protein_coding
ENSG00000281766,ENST00000710606,protein_coding
ENSG00000085872,ENST00000546361,protein_coding
ENSG00000161638,ENST00000552564,protein_coding
ENSG00000165197,ENST00000297904,protein_coding
ENSG00000064726,ENST00000261721,protein_coding
ENSG00000291998,ENST00000709525,protein_coding
ENSG00000100218,ENST00000216036,protein_coding
ENSG00000291999,ENST00000709528,protein_coding
ENSG00000073464,ENST00000380833,protein_coding
ENSG00000292002,ENST00000709539,protein_coding
ENSG00000171195,ENST00000515308,protein_coding
ENSG00000004766,ENST00000251739,protein_coding
ENSG00000292003,ENST00000709546,protein_coding
ENSG00000165115,ENST00000297814,protein_coding
ENSG00000131043,ENST00000680639,protein_coding
ENSG00000128266,ENST00000615612,protein_coding
ENSG00000169550,ENST00000455601,protein_coding
ENSG00000186716,ENST00000479188,protein_coding
ENSG00000164099,ENST00000296498,protein_coding
ENSG00000168411,ENST00000361070,protein_coding
ENSG00000164400,ENST00000296871,protein_coding
ENSG00000206538,ENST00000637106,protein_coding
ENSG00000188895,ENST00000398532,protein_coding
ENSG00000256463,ENST00000575389,protein_coding
ENSG00000288175,ENST00000673006,protein_coding
ENSG00000197921,ENST00000378453,protein_coding
ENSG00000288157,ENST00000671787,protein_coding
ENSG00000021300,ENST00000354190,protein_coding
ENSG00000288481,ENST00000672360,protein_coding
ENSG00000186458,ENST00000382376,protein_coding
ENSG00000091157,ENST00000589935,protein_coding
ENSG00000155324,ENST00000513040,protein_coding
ENSG00000114480,ENST00000429644,protein_coding
ENSG00000196476,ENST00000382369,protein_coding
ENSG00000165078,ENST00000639508,protein_coding
ENSG00000138653,ENST00000264363,protein_coding
ENSG00000055070,ENST00000475078,protein_coding
ENSG00000184254,ENST00000561338,protein_coding
ENSG00000111058,ENST00000616449,protein_coding
ENSG00000186187,ENST00000335325,protein_coding
ENSG00000171126,ENST00000306078,protein_coding
ENSG00000247315,ENST00000500893,protein_coding
ENSG00000125841,ENST00000609179,protein_coding
ENSG00000198729,ENST00000361131,protein_coding
ENSG00000160352,ENST00000616183,protein_coding
ENSG00000292014,ENST00000709572,protein_coding
ENSG00000292020,ENST00000709581,protein_coding
ENSG00000292016,ENST00000709575,protein_coding
ENSG00000292022,ENST00000709584,protein_coding
ENSG00000292023,ENST00000709585,protein_coding
ENSG00000292018,ENST00000709578,protein_coding
ENSG00000282880,ENST00000635453,protein_coding
ENSG00000292005,ENST00000709561,protein_coding
ENSG00000292007,ENST00000709563,protein_coding
ENSG00000292302,ENST00000710907,protein_coding
ENSG00000187105,ENST00000565094,protein_coding
ENSG00000292017,ENST00000709576,protein_coding
ENSG00000292011,ENST00000709569,protein_coding
ENSG00000115380,ENST00000394555,protein_coding
ENSG00000292303,ENST00000710909,protein_coding
ENSG00000292019,ENST00000709580,protein_coding
ENSG00000188107,ENST00000503581,protein_coding
ENSG00000292304,ENST00000710911,protein_coding
ENSG00000292015,ENST00000709573,protein_coding
ENSG00000165118,ENST00000376344,protein_coding
ENSG00000125875,ENST00000680792,protein_coding
ENSG00000140873,ENST00000562332,protein_coding
ENSG00000155087,ENST00000285402,protein_coding
ENSG00000088538,ENST00000266037,protein_coding
ENSG00000160161,ENST00000586018,protein_coding
ENSG00000164758,ENST00000297347,protein_coding
ENSG00000131759,ENST00000577646,protein_coding
ENSG00000159884,ENST00000378409,protein_coding
ENSG00000005059,ENST00000394650,protein_coding
ENSG00000204138,ENST00000633371,protein_coding
ENSG00000139926,ENST00000556137,protein_coding
ENSG00000158423,ENST00000329209,protein_coding
ENSG00000105717,ENST00000558276,protein_coding
ENSG00000167779,ENST00000548547,protein_coding
ENSG00000121039,ENST00000240285,protein_coding
ENSG00000198856,ENST00000361564,protein_coding
ENSG00000103187,ENST00000262428,protein_coding
ENSG00000137135,ENST00000490638,protein_coding
ENSG00000288683,ENST00000474897,protein_coding
ENSG00000134595,ENST00000370536,protein_coding
ENSG00000130829,ENST00000477033,protein_coding
ENSG00000164961,ENST00000519042,protein_coding
ENSG00000166716,ENST00000560079,protein_coding
ENSG00000105662,ENST00000321949,protein_coding
ENSG00000102978,ENST00000219252,protein_coding
ENSG00000284944,ENST00000643699,protein_coding
ENSG00000285390,ENST00000642464,protein_coding
ENSG00000130822,ENST00000370150,protein_coding
ENSG00000285069,ENST00000645231,protein_coding
ENSG00000109182,ENST00000226432,protein_coding
ENSG00000172867,ENST00000309680,protein_coding
ENSG00000100116,ENST00000323205,protein_coding
ENSG00000090020,ENST00000374089,protein_coding
ENSG00000114541,ENST00000398540,protein_coding
ENSG00000198467,ENST00000644325,protein_coding
ENSG00000288204,ENST00000672610,protein_coding
ENSG00000177425,ENST00000548075,protein_coding
ENSG00000101680,ENST00000389658,protein_coding
ENSG00000101266,ENST00000217244,protein_coding
ENSG00000170820,ENST00000406846,protein_coding
ENSG00000186766,ENST00000388920,protein_coding
ENSG00000118900,ENST00000592120,protein_coding
ENSG00000111110,ENST00000228705,protein_coding
ENSG00000165646,ENST00000497497,protein_coding
ENSG00000128310,ENST00000249041,protein_coding
ENSG00000166477,ENST00000299601,protein_coding
ENSG00000100129,ENST00000412331,protein_coding
ENSG00000251258,ENST00000441065,protein_coding
ENSG00000156411,ENST00000286953,protein_coding
ENSG00000197134,ENST00000651332,protein_coding
ENSG00000164100,ENST00000394488,protein_coding
ENSG00000280663,ENST00000631244,protein_coding
ENSG00000278659,ENST00000612137,protein_coding
ENSG00000275754,ENST00000616594,protein_coding
ENSG00000275617,ENST00000622637,protein_coding
ENSG00000281489,ENST00000626892,protein_coding
ENSG00000273508,ENST00000611851,protein_coding
ENSG00000277113,ENST00000610467,protein_coding
ENSG00000275102,ENST00000620813,protein_coding
ENSG00000096093,ENST00000637849,protein_coding
ENSG00000277044,ENST00000615600,protein_coding
ENSG00000277339,ENST00000612646,protein_coding
ENSG00000276876,ENST00000616597,protein_coding
ENSG00000196350,ENST00000601693,protein_coding
ENSG00000275018,ENST00000625658,protein_coding
ENSG00000229676,ENST00000456783,protein_coding
ENSG00000113595,ENST00000231524,protein_coding
ENSG00000139644,ENST00000548809,protein_coding
ENSG00000138594,ENST00000558455,protein_coding
ENSG00000134873,ENST00000376873,protein_coding
ENSG00000034677,ENST00000519449,protein_coding
ENSG00000157978,ENST00000374338,protein_coding
ENSG00000167487,ENST00000300976,protein_coding
ENSG00000187164,ENST00000615301,protein_coding
ENSG00000237289,ENST00000453782,protein_coding
ENSG00000126353,ENST00000246657,protein_coding
ENSG00000134874,ENST00000361396,protein_coding
ENSG00000150961,ENST00000280551,protein_coding
ENSG00000100867,ENST00000553896,protein_coding
ENSG00000013016,ENST00000322054,protein_coding
ENSG00000127526,ENST00000593812,protein_coding
ENSG00000141744,ENST00000394246,protein_coding
ENSG00000158006,ENST00000374282,protein_coding
ENSG00000279956,ENST00000602369,protein_coding
ENSG00000154102,ENST00000602758,protein_coding
ENSG00000273398,ENST00000406334,protein_coding
ENSG00000163618,ENST00000383710,protein_coding
ENSG00000242866,ENST00000450892,protein_coding
ENSG00000104388,ENST00000262646,protein_coding
ENSG00000167914,ENST00000635792,protein_coding
ENSG00000115421,ENST00000238714,protein_coding
ENSG00000281151,ENST00000630933,protein_coding
ENSG00000064545,ENST00000450333,protein_coding
ENSG00000263141,ENST00000573680,protein_coding
ENSG00000177143,ENST00000327228,protein_coding
ENSG00000262938,ENST00000576372,protein_coding
ENSG00000107175,ENST00000486056,protein_coding
ENSG00000176890,ENST00000323274,protein_coding
ENSG00000291368,ENST00000707313,protein_coding
ENSG00000172057,ENST00000304046,protein_coding
ENSG00000106384,ENST00000223114,protein_coding
ENSG00000164588,ENST00000673735,protein_coding
ENSG00000292254,ENST00000710353,protein_coding
ENSG00000196581,ENST00000378190,protein_coding
ENSG00000103241,ENST00000262426,protein_coding
ENSG00000154478,ENST00000284674,protein_coding
ENSG00000119655,ENST00000434013,protein_coding
ENSG00000166446,ENST00000570137,protein_coding
ENSG00000107518,ENST00000616894,protein_coding
ENSG00000102580,ENST00000602402,protein_coding
ENSG00000070610,ENST00000378103,protein_coding
ENSG00000169403,ENST00000373857,protein_coding
ENSG00000131746,ENST00000394072,protein_coding
ENSG00000104375,ENST00000649151,protein_coding
ENSG00000129596,ENST00000250535,protein_coding
ENSG00000171612,ENST00000302692,protein_coding
ENSG00000186895,ENST00000334134,protein_coding
ENSG00000249319,ENST00000450043,protein_coding
ENSG00000102595,ENST00000376747,protein_coding
ENSG00000287694,ENST00000655556,protein_coding
ENSG00000188910,ENST00000373366,protein_coding
ENSG00000183793,ENST00000360151,protein_coding
ENSG00000185825,ENST00000458587,protein_coding
ENSG00000172301,ENST00000302362,protein_coding
ENSG00000100139,ENST00000454685,protein_coding
ENSG00000132199,ENST00000647584,protein_coding
ENSG00000006715,ENST00000310301,protein_coding
ENSG00000077514,ENST00000528481,protein_coding
ENSG00000158161,ENST00000373871,protein_coding
ENSG00000281484,ENST00000627237,protein_coding
ENSG00000164318,ENST00000354891,protein_coding
ENSG00000288269,ENST00000673258,protein_coding
ENSG00000288213,ENST00000672201,protein_coding
ENSG00000100603,ENST00000261531,protein_coding
ENSG00000107185,ENST00000378078,protein_coding
ENSG00000131471,ENST00000308423,protein_coding
ENSG00000288186,ENST00000672496,protein_coding
ENSG00000165752,ENST00000462160,protein_coding
ENSG00000127564,ENST00000571102,protein_coding
ENSG00000163114,ENST00000295266,protein_coding
ENSG00000164109,ENST00000296509,protein_coding
ENSG00000131482,ENST00000592383,protein_coding
ENSG00000215183,ENST00000436428,protein_coding
ENSG00000147614,ENST00000521564,protein_coding
ENSG00000105676,ENST00000392335,protein_coding
ENSG00000138029,ENST00000448743,protein_coding
ENSG00000100412,ENST00000676748,protein_coding
ENSG00000137098,ENST00000460836,protein_coding
ENSG00000101986,ENST00000218104,protein_coding
ENSG00000131748,ENST00000336308,protein_coding
ENSG00000154473,ENST00000368865,protein_coding
ENSG00000284772,ENST00000643290,protein_coding
ENSG00000186867,ENST00000507331,protein_coding
ENSG00000198753,ENST00000538966,protein_coding
ENSG00000223572,ENST00000434505,protein_coding
ENSG00000185352,ENST00000376705,protein_coding
ENSG00000281775,ENST00000628700,protein_coding
ENSG00000262156,ENST00000624713,protein_coding
ENSG00000281883,ENST00000627615,protein_coding
ENSG00000198846,ENST00000361421,protein_coding
ENSG00000281289,ENST00000630343,protein_coding
ENSG00000274679,ENST00000618495,protein_coding
ENSG00000137133,ENST00000490578,protein_coding
ENSG00000138814,ENST00000512215,protein_coding
ENSG00000153317,ENST00000524124,protein_coding
ENSG00000281934,ENST00000633392,protein_coding
ENSG00000282175,ENST00000634171,protein_coding
ENSG00000282817,ENST00000632257,protein_coding
ENSG00000282584,ENST00000632563,protein_coding
ENSG00000282663,ENST00000632873,protein_coding
ENSG00000279195,ENST00000355096,protein_coding
ENSG00000282119,ENST00000632388,protein_coding
ENSG00000282437,ENST00000631964,protein_coding
ENSG00000139656,ENST00000400419,protein_coding
ENSG00000282559,ENST00000633863,protein_coding
ENSG00000282566,ENST00000632559,protein_coding
ENSG00000166012,ENST00000323981,protein_coding
ENSG00000282530,ENST00000633810,protein_coding
ENSG00000281987,ENST00000633532,protein_coding
ENSG00000282095,ENST00000633805,protein_coding
ENSG00000282298,ENST00000633914,protein_coding
ENSG00000282741,ENST00000632392,protein_coding
ENSG00000282212,ENST00000632307,protein_coding
ENSG00000282424,ENST00000633074,protein_coding
ENSG00000282583,ENST00000632222,protein_coding
ENSG00000179454,ENST00000396128,protein_coding
ENSG00000282125,ENST00000632108,protein_coding
ENSG00000293551,ENST00000713586,protein_coding
ENSG00000285645,ENST00000650284,protein_coding
ENSG00000137103,ENST00000377996,protein_coding
ENSG00000123191,ENST00000634519,protein_coding
ENSG00000110934,ENST00000604560,protein_coding
ENSG00000166428,ENST00000649344,protein_coding
ENSG00000169570,ENST00000304058,protein_coding
ENSG00000128886,ENST00000467869,protein_coding
ENSG00000184343,ENST00000489426,protein_coding
ENSG00000146383,ENST00000275198,protein_coding
ENSG00000198225,ENST00000370659,protein_coding
ENSG00000198523,ENST00000357525,protein_coding
