TF_gene,tissue_cervix_ectocervix,TF_transcript_id_cervix_ectocervix,target_gene_cervix_ectocervix,target_transcript_id_cervix_ectocervix,importance_cervix_ectocervix,cervix_ectocervix_percentage,cervix_ectocervix_opposite_percentage,tissue_fallopian_tube,TF_transcript_id_fallopian_tube,target_gene_fallopian_tube,target_transcript_id_fallopian_tube,importance_fallopian_tube,fallopian_tube_percentage,fallopian_tube_opposite_percentage,log2FoldChange,regulation_status,is_common_TF
TFCP2,cervix_ectocervix,TFCP2-201,MSN,0,2.7733114994141905,0.5069260497633419,0.4930739502366581,fallopian_tube,TFCP2-201,WTAP,0,3.719006546470966,0.49307395023665807,0.5069260497633419,0.0,0,True
ELK3,cervix_ectocervix,ELK3-201,PRDM4,0,2.7712524236031,0.5794509652695765,0.4205490347304235,fallopian_tube,ELK3-201,RAMP3,0,3.317296392710657,0.4205490347304235,0.5794509652695765,0.0,0,True
TRIM21,cervix_ectocervix,TRIM21-201,PSMF1,0,2.765200188356476,0.4953048286381619,0.5046951713618382,fallopian_tube,TRIM21-201,SQLE,0,2.775499776681864,0.5046951713618381,0.49530482863816194,0.0,0,True
ZBTB48,cervix_ectocervix,ZBTB48-202,SFXN4,0,2.756555950075702,0.5058061504347319,0.49419384956526813,fallopian_tube,ZBTB48-202,AQP1,AQP1-201,3.633367019515732,0.4941938495652682,0.5058061504347318,0.0,0,True
RFX5,cervix_ectocervix,RFX5-201,COPZ1,0,2.743035234265248,0.44701838957329043,0.5529816104267096,fallopian_tube,RFX5-201,APPBP2,APPBP2-201,2.948110633807608,0.5529816104267096,0.44701838957329043,0.0,0,True
NOL10,cervix_ectocervix,0,SMAD7,SMAD7-202,6.830753546563417,0.6072034594121188,0.39279654058788116,fallopian_tube,0,NFX1,NFX1-203,3.1012008053286104,0.5074441687344914,0.4925558312655086,0.0,0,False
DNLZ,cervix_ectocervix,DNLZ-201,DRAP1,DRAP1-208,6.369502706685467,0.0,0.0,fallopian_tube,DNLZ-201,HMGB2,HMGB2-202,3.108445795617548,0.5340477040301681,0.4659522959698319,0.0,0,False
PLOD1,cervix_ectocervix,PLOD1-201,NAB2,NAB2-201,6.158510475345121,0.49610090063703594,0.5038990993629641,fallopian_tube,0,PARK7,PARK7-201,2.827209690676999,0.5216881222652039,0.4783118777347961,0.0,0,False
MYC,cervix_ectocervix,MYC-205,MAFK,MAFK-201,5.70985988299153,0.45638600395647877,0.5436139960435212,fallopian_tube,0,ID2,ID2-203,4.361362799195272,0.5679620660132793,0.43203793398672075,1.69428972417911,Upregulated,False
CCN1,cervix_ectocervix,0,JDP2,JDP2-201,5.674061643659746,0.497228418100307,0.502771581899693,fallopian_tube,0,NR4A1,NR4A1-204,3.5526007849722885,0.7938718500843858,0.20612814991561423,1.9842356994737,Upregulated,False
TRIM35,cervix_ectocervix,0,MAX,MAX-204,5.4576200438447815,0.4324958080067072,0.5675041919932928,fallopian_tube,0,MBD2,MBD2-201,2.7782564308949715,0.4487714941490763,0.5512285058509236,0.0,0,False
NOP58,cervix_ectocervix,0,ZBTB22,ZBTB22-208,5.42446169194946,0.5402250410889629,0.45977495891103715,fallopian_tube,0,CREB3L2,CREB3L2-201,5.352823632278925,0.4661683026513431,0.5338316973486569,0.0,0,False
CHCHD1,cervix_ectocervix,0,FOXP1,FOXP1-218,5.334746630705228,0.4506471995583094,0.5493528004416905,fallopian_tube,CHCHD1-201,IRF9,IRF9-202,2.949737487727309,0.46535286148812716,0.5346471385118728,0.0,0,False
POLR2E,cervix_ectocervix,POLR2E-206,XBP1,XBP1-202,5.309474358613464,0.4978448925460409,0.5021551074539591,fallopian_tube,POLR2E-212,NR1D2,NR1D2-201,3.641766147404454,0.4631038190434471,0.5368961809565529,0.0,0,False
HAX1,cervix_ectocervix,HAX1-201,AEBP2,AEBP2-201,5.1970892265459305,0.0,0.0,fallopian_tube,HAX1-201,CTNNB1,CTNNB1-201,4.783979220774241,0.41652026603086967,0.5834797339691303,0.0,0,False
SRSF8,cervix_ectocervix,SRSF8-202,NFKB2,NFKB2-201,5.193599246583116,0.47218747700684266,0.5278125229931574,fallopian_tube,SRSF8-202,NR2F2,NR2F2-203,2.8330423143417742,0.4398763725326983,0.5601236274673017,0.0,0,False
MAP2K1,cervix_ectocervix,MAP2K1-203,MLX,MLX-203,5.165821944904325,0.4938738738738738,0.5061261261261262,fallopian_tube,MAP2K1-203,ATF6,ATF6-201,4.394672908306322,0.5274092291761051,0.4725907708238949,0.0,0,False
RPL7A,cervix_ectocervix,RPL7A-204,MTA1,MTA1-211,4.971159733592953,0.40462705436156765,0.5953729456384323,fallopian_tube,RPL7A-201,RFXANK,RFXANK-202,3.2647724347773583,0.0,0.0,0.0,0,False
ERLIN1,cervix_ectocervix,0,EGR1,EGR1-201,4.936212493800209,0.05781146372477203,0.942188536275228,fallopian_tube,0,TCF23,TCF23-201,2.751072632757507,0.0,0.0,0.0,0,False
CCT6A,cervix_ectocervix,CCT6A-203,HMGB2,HMGB2-202,4.834296307218917,0.46595229596983184,0.5340477040301681,fallopian_tube,0,ZGPAT,ZGPAT-202,3.137048613628858,0.48003331863393606,0.5199666813660639,0.0,0,False
CDH24,cervix_ectocervix,0,NFYA,NFYA-201,4.8181718219631104,0.5134187082405346,0.4865812917594654,fallopian_tube,0,CTCF,CTCF-201,2.951870000376715,0.4913641686182669,0.5086358313817331,0.0,0,False
TEN1,cervix_ectocervix,TEN1-201,KAT5,KAT5-203,4.814348661853798,0.41565369479667685,0.5843463052033231,fallopian_tube,0,MBD2,MBD2-201,2.954091869053438,0.4487714941490763,0.5512285058509236,0.0,0,False
UPK3BL1,cervix_ectocervix,UPK3BL1-201,USF2,USF2-205,4.810172320676405,0.5042810200398019,0.4957189799601981,fallopian_tube,UPK3BL1-201,PBX1,PBX1-203,3.458105066158512,0.0,0.0,0.0,0,False
KAT2B,cervix_ectocervix,KAT2B-201,CHD4,CHD4-203,4.810008951979989,0.5024994498066464,0.4975005501933536,fallopian_tube,0,NR3C1,NR3C1-203,3.7477620162950895,0.46945151585281186,0.5305484841471881,0.0,0,False
RUFY1,cervix_ectocervix,RUFY1-201,USF2,USF2-205,4.782816593566996,0.5042810200398019,0.4957189799601981,fallopian_tube,RUFY1-202,CREB3L2,CREB3L2-201,3.98338238718529,0.4661683026513431,0.5338316973486569,0.0,0,False
SRSF5,cervix_ectocervix,SRSF5-201,SIRT6,SIRT6-202,4.768158665554166,0.5247682588415895,0.4752317411584105,fallopian_tube,SRSF5-216,TERF2,TERF2-201,4.318419091152794,0.5173710778976541,0.48262892210234587,0.0,0,False
MYL12B,cervix_ectocervix,MYL12B-201,YAP1,YAP1-201,4.714017989421805,0.517652053922089,0.482347946077911,fallopian_tube,0,HOXD8,HOXD8-203,2.833970337594368,0.0,0.0,0.0,0,False
ZFAND5,cervix_ectocervix,ZFAND5-205,PRRX1,PRRX1-201,4.622063321722543,0.6379354357302753,0.36206456426972466,fallopian_tube,ZFAND5-205,PGR,PGR-202,3.78587375529884,0.0,0.0,0.0,0,False
ACTB,cervix_ectocervix,ACTB-209,HOXD10,HOXD10-201,4.609947311721822,0.0,0.0,fallopian_tube,ACTB-212,EID1,EID1-202,3.2933088247787845,0.5903888533447075,0.4096111466552925,0.0,0,False
GTF2A2,cervix_ectocervix,GTF2A2-205,JUN,JUN-201,4.559244123290819,0.32949968745301905,0.670500312546981,fallopian_tube,GTF2A2-204,PREB,PREB-201,3.8376872267035926,0.5847839265610114,0.4152160734389886,0.0,0,False
NOL7,cervix_ectocervix,0,CC2D1A,CC2D1A-201,4.5065262331533775,0.4718294726889854,0.5281705273110147,fallopian_tube,0,EMX2,EMX2-204,3.5265620254699863,0.0,0.0,0.0,0,False
CCDC43,cervix_ectocervix,0,TLE3,TLE3-217,4.478777438174263,0.0,0.0,fallopian_tube,0,ZNF76,ZNF76-206,3.125707281421122,0.0,0.0,0.0,0,False
ACADVL,cervix_ectocervix,ACADVL-239,SIN3B,SIN3B-201,4.438460224641907,0.48976532929598793,0.5102346707040121,fallopian_tube,ACADVL-203,SON,SON-201,2.7341379157192955,0.5647188298778756,0.4352811701221244,-6.28682967030201,Downregulated,False
PXN,cervix_ectocervix,0,CREBL2,CREBL2-201,4.414828360117156,0.5189903489235337,0.4810096510764663,fallopian_tube,PXN-204,FUS,FUS-209,2.7325587094454007,0.40171770952719466,0.5982822904728053,0.0,0,False
SRPK2,cervix_ectocervix,0,YY1,YY1-204,4.369426748019528,0.0,0.0,fallopian_tube,SRPK2-202,HMGB1,HMGB1-202,3.1154840256062712,0.4696366153405505,0.5303633846594495,0.0,0,False
EPS15,cervix_ectocervix,EPS15-203,MEIS1,MEIS1-216,4.347578076552359,0.5483401510383888,0.45165984896161115,fallopian_tube,EPS15-203,KLF10,KLF10-201,2.804328163585363,0.7036120104107155,0.2963879895892845,0.0,0,False
RPL28,cervix_ectocervix,RPL28-208,HSF4,HSF4-224,4.326289322493873,0.44102086595843737,0.5589791340415626,fallopian_tube,RPL28-204,RFXANK,RFXANK-208,2.9154706042656966,0.517397657722527,0.482602342277473,0.0,0,False
MEPCE,cervix_ectocervix,0,PARK7,PARK7-208,4.2731619643158,0.4740619430663263,0.5259380569336737,fallopian_tube,MEPCE-201,SNW1,SNW1-201,3.2657286817909483,0.4874270557029177,0.5125729442970823,0.0,0,False
HDAC3,cervix_ectocervix,0,TAF12,TAF12-202,4.265617704948775,0.5280319110005124,0.4719680889994876,fallopian_tube,HDAC3-201,NACC2,NACC2-202,2.7044026028667583,0.0,0.0,0.0,0,False
RBM4,cervix_ectocervix,RBM4-203,RBCK1,RBCK1-213,4.263172819712295,0.5184863738934213,0.48151362610657866,fallopian_tube,0,ZBTB48,ZBTB48-202,3.4006250046270456,0.4941938495652682,0.5058061504347318,0.0,0,False
SSBP3,cervix_ectocervix,SSBP3-203,TLE5,TLE5-209,4.256339532256908,0.4875521928860703,0.5124478071139297,fallopian_tube,SSBP3-216,TRIM28,TRIM28-204,3.575480310748438,0.5485220821450465,0.4514779178549535,0.0,0,False
SLTM,cervix_ectocervix,SLTM-209,IRF1,IRF1-202,4.2064339608538885,0.4378142076502732,0.5621857923497269,fallopian_tube,SLTM-209,MTA1,MTA1-201,3.4513812626222635,0.5781687476352629,0.42183125236473706,0.0,0,False
LMNA,cervix_ectocervix,0,GTF2A1,GTF2A1-203,4.19853644634495,0.5407199562003833,0.45928004379961673,fallopian_tube,LMNA-215,YBX3,YBX3-210,2.744599913528969,0.582812109925848,0.417187890074152,0.0,0,False
WDR83OS,cervix_ectocervix,WDR83OS-203,ELF1,ELF1-201,4.184726704017001,0.5177792578905528,0.4822207421094472,fallopian_tube,WDR83OS-202,TRIM8,TRIM8-201,2.8525885513832243,0.5332934229502844,0.46670657704971563,0.0,0,False
TRAPPC12,cervix_ectocervix,TRAPPC12-201,STAT6,STAT6-217,4.170085708411692,0.5195803342686349,0.4804196657313651,fallopian_tube,TRAPPC12-201,SMAD7,SMAD7-201,2.8208989542640657,0.4134178982893053,0.5865821017106947,0.0,0,False
MRPS26,cervix_ectocervix,MRPS26-201,TRIM28,TRIM28-213,4.15364172967219,0.4471508379888268,0.5528491620111732,fallopian_tube,MRPS26-201,NFIL3,NFIL3-201,2.729964764838892,0.5631460932559075,0.4368539067440925,0.0,0,False
ABHD4,cervix_ectocervix,ABHD4-203,SLC2A4RG,SLC2A4RG-203,4.119670670561955,0.0,0.0,fallopian_tube,ABHD4-203,THAP7,THAP7-202,5.1459737395901,0.5488347156958592,0.4511652843041408,0.0,0,False
ARHGAP45,cervix_ectocervix,0,SFPQ,SFPQ-201,4.1178273123808085,0.4697026587280302,0.5302973412719698,fallopian_tube,0,EMX2,EMX2-204,3.146958305790716,0.0,0.0,0.0,0,False
COL1A2,cervix_ectocervix,0,NFE2L2,NFE2L2-201,4.101707286318308,0.5181558643795862,0.48184413562041384,fallopian_tube,COL1A2-208,HOXD8,HOXD8-203,3.385864485628653,0.0,0.0,5.75822590506524,Upregulated,False
RPS28,cervix_ectocervix,0,ID1,ID1-202,4.090865767098952,0.3852659989915667,0.6147340010084332,fallopian_tube,RPS28-204,NPM1,NPM1-203,3.6285279070397296,0.46122850258938214,0.5387714974106179,0.0,0,False
SNU13,cervix_ectocervix,SNU13-203,NCOA3,NCOA3-203,4.0876131566969285,0.5134457831325301,0.4865542168674699,fallopian_tube,SNU13-201,NFIL3,NFIL3-201,3.397111292531543,0.5631460932559075,0.4368539067440925,5.79073018406,Upregulated,False
H3-3A,cervix_ectocervix,H3-3A-204,RXRB,RXRB-202,4.085662103356554,0.4965308043652592,0.5034691956347408,fallopian_tube,0,KDM2A,KDM2A-204,2.851305504992556,0.5286490220087281,0.4713509779912719,0.0,0,False
RFC4,cervix_ectocervix,0,NONO,NONO-209,4.049168779790454,0.4996760871325613,0.5003239128674387,fallopian_tube,0,ZGPAT,ZGPAT-202,2.7805417968378783,0.48003331863393606,0.5199666813660639,0.0,0,False
RBPMS,cervix_ectocervix,RBPMS-203,DRAP1,DRAP1-201,4.03479005923197,0.5092135278608839,0.4907864721391161,fallopian_tube,0,ATF7,ATF7-201,3.0386457585538404,0.47611963918341516,0.5238803608165848,0.0,0,False
RPL6,cervix_ectocervix,RPL6-212,KLF13,KLF13-201,4.025949785334114,0.3386704436986175,0.6613295563013826,fallopian_tube,RPL6-212,SFPQ,SFPQ-208,2.758611844321074,0.6532666904676901,0.34673330953230985,0.0,0,False
SLX9,cervix_ectocervix,0,DMAP1,DMAP1-201,4.022926582684569,0.5259397426575195,0.4740602573424805,fallopian_tube,0,SP100,SP100-204,3.067910261453744,0.4779756326148079,0.5220243673851921,0.0,0,False
PRR13,cervix_ectocervix,PRR13-202,ING4,ING4-202,4.022835217251178,0.542257902064757,0.457742097935243,fallopian_tube,PRR13-202,BCL6,BCL6-210,4.343474714391383,0.0,0.0,0.0,0,False
NONO,cervix_ectocervix,NONO-209,KMT2E,KMT2E-201,4.010994299403052,0.5134041021950342,0.4865958978049658,fallopian_tube,NONO-201,SMARCB1,SMARCB1-201,2.730831138860909,0.4628287707997853,0.5371712292002147,0.0,0,False
RPL13A,cervix_ectocervix,RPL13A-214,ZMIZ1,ZMIZ1-201,4.007636087241499,0.6090682196339433,0.3909317803660567,fallopian_tube,RPL13A-214,MXI1,MXI1-201,2.8181415601916737,0.5511492716824803,0.4488507283175197,0.0,0,False
PKN2,cervix_ectocervix,PKN2-203,HMGB1,HMGB1-205,4.005579957935646,0.5429310380934431,0.4570689619065569,fallopian_tube,PKN2-203,RARG,RARG-203,2.7502136560783086,0.4250668843241282,0.5749331156758718,0.0,0,False
MRPL53,cervix_ectocervix,MRPL53-201,TRIM22,TRIM22-201,4.00071408958876,0.4374711753094619,0.5625288246905381,fallopian_tube,MRPL53-202,ZNF32,ZNF32-201,4.409033991514914,0.4871854215898847,0.5128145784101152,0.0,0,False
GNAS,cervix_ectocervix,GNAS-231,TBL1XR1,TBL1XR1-232,3.9925035565332734,0.56704619388419,0.43295380611581,fallopian_tube,GNAS-207,KDM5C,KDM5C-204,3.058699680510829,0.4701673653355187,0.5298326346644813,0.0,0,False
RBCK1,cervix_ectocervix,RBCK1-213,ZHX1,ZHX1-202,3.9867505412814856,0.0,0.0,fallopian_tube,RBCK1-213,MED15,MED15-202,3.0418295019905903,0.47364705160082266,0.5263529483991773,0.0,0,False
CNIH1,cervix_ectocervix,CNIH1-202,ELK1,ELK1-201,3.980797628827785,0.40480923062006113,0.5951907693799389,fallopian_tube,0,UBP1,UBP1-204,2.7504210306796333,0.4936913451511991,0.5063086548488009,0.0,0,False
ATP5MC1,cervix_ectocervix,ATP5MC1-209,HMGB2,HMGB2-202,3.978821129166908,0.46595229596983184,0.5340477040301681,fallopian_tube,0,NR1H2,NR1H2-201,3.126731708285625,0.5116875886247184,0.4883124113752816,0.0,0,False
PMVK,cervix_ectocervix,0,TSC22D1,TSC22D1-201,3.970616456372993,0.45845259270629235,0.5415474072937076,fallopian_tube,PMVK-201,SMAD7,SMAD7-202,4.274261666875912,0.39279654058788116,0.6072034594121188,0.0,0,False
MSH2,cervix_ectocervix,0,GTF2I,GTF2I-218,3.965918653290653,0.5189532982009813,0.48104670179901865,fallopian_tube,0,TRIM22,TRIM22-210,2.8609860122972544,0.0,0.0,0.0,0,False
ARHGEF12,cervix_ectocervix,0,NCOA3,NCOA3-203,3.946374645285116,0.5134457831325301,0.4865542168674699,fallopian_tube,ARHGEF12-202,PHF1,PHF1-211,3.785767998982216,0.0,0.0,0.0,0,False
AUP1,cervix_ectocervix,AUP1-204,MTA2,MTA2-201,3.9456293852453626,0.5021416276370042,0.4978583723629958,fallopian_tube,AUP1-202,MTA1,MTA1-202,3.30703448628245,0.0,0.0,0.0,0,False
RABL6,cervix_ectocervix,0,TEAD1,TEAD1-203,3.938456898545816,0.48147911202098403,0.518520887979016,fallopian_tube,0,PBX2,PBX2-205,3.185659130227171,0.5174304305690157,0.4825695694309843,0.0,0,False
RGL2,cervix_ectocervix,RGL2-243,TRIM28,TRIM28-201,3.929908038697021,0.431023116124779,0.5689768838752209,fallopian_tube,RGL2-238,NPM1,NPM1-203,2.869162375405287,0.46122850258938214,0.5387714974106179,0.0,0,False
RANBP1,cervix_ectocervix,0,ADNP2,ADNP2-201,3.917776852113077,0.44871091607240815,0.5512890839275919,fallopian_tube,RANBP1-201,PHB1,PHB1-203,2.842763496899453,0.0,0.0,0.0,0,False
SRRM2,cervix_ectocervix,SRRM2-210,PRDM4,PRDM4-201,3.9170294998947015,0.5103732539500802,0.48962674604991985,fallopian_tube,SRRM2-212,LYAR,LYAR-201,3.821267589816793,0.5265614139608777,0.47343858603912226,0.0,0,False
HSP90B1,cervix_ectocervix,HSP90B1-208,EPAS1,EPAS1-201,3.894555067095715,0.3814471735237548,0.6185528264762452,fallopian_tube,0,CREBL2,CREBL2-201,2.8257518014270784,0.4810096510764662,0.5189903489235338,-6.09712479743187,Downregulated,False
GUK1,cervix_ectocervix,GUK1-212,SFPQ,SFPQ-206,3.887380704294255,0.5944305094642016,0.4055694905357984,fallopian_tube,GUK1-217,SMAD2,SMAD2-205,3.74197195607573,0.5011274603477929,0.4988725396522071,5.49712693094638,Upregulated,False
CADM4,cervix_ectocervix,CADM4-201,CC2D1A,CC2D1A-201,3.8831324260541455,0.4718294726889854,0.5281705273110147,fallopian_tube,0,TBL1X,TBL1X-205,2.8162828362528307,0.424725125296243,0.575274874703757,-6.22759006738162,Downregulated,False
RAB1A,cervix_ectocervix,RAB1A-203,SRSF2,SRSF2-202,3.880951757435092,0.4619581280788177,0.5380418719211824,fallopian_tube,RAB1A-203,NCOA4,NCOA4-207,2.715761969273831,0.5156392599352858,0.4843607400647142,0.0,0,False
PNPLA2,cervix_ectocervix,PNPLA2-201,KDM2A,KDM2A-210,3.860845827620298,0.5319108812198604,0.4680891187801396,fallopian_tube,PNPLA2-203,IRF1,IRF1-202,3.0080057593510463,0.5621857923497268,0.43781420765027323,0.0,0,False
PEX16,cervix_ectocervix,PEX16-202,MBD1,MBD1-224,3.852783819393646,0.5071179156594146,0.49288208434058545,fallopian_tube,PEX16-202,NCOA3,NCOA3-203,3.436781358323059,0.48655421686746986,0.5134457831325301,0.0,0,False
PPCS,cervix_ectocervix,PPCS-201,KAT5,KAT5-208,3.848653059479716,0.4949065322411259,0.5050934677588741,fallopian_tube,0,ETS2,ETS2-202,2.916901688801191,0.46598656817634915,0.5340134318236509,0.0,0,False
RPS6,cervix_ectocervix,RPS6-205,PIAS3,PIAS3-204,3.8436749744818055,0.44702068084688307,0.5529793191531169,fallopian_tube,0,SOX18,SOX18-201,3.137857627272182,0.6107088900661213,0.3892911099338787,0.0,0,False
MRPL1,cervix_ectocervix,MRPL1-201,CGGBP1,CGGBP1-201,3.8431169114513177,0.47910527414901277,0.5208947258509873,fallopian_tube,0,EID1,EID1-202,3.487995128201188,0.5903888533447075,0.4096111466552925,0.0,0,False
ZNF7,cervix_ectocervix,0,KMT2C,KMT2C-202,3.833383958498564,0.0,0.0,fallopian_tube,ZNF7-218,TBL1X,TBL1X-205,3.03668999798284,0.424725125296243,0.575274874703757,0.0,0,False
VPS28,cervix_ectocervix,VPS28-201,SF1,SF1-204,3.831062590354548,0.4455539959110189,0.5544460040889811,fallopian_tube,VPS28-201,CTBP2,CTBP2-214,2.791339806791407,0.5021265736645117,0.49787342633548826,0.0,0,False
MVP,cervix_ectocervix,0,SLC2A4RG,SLC2A4RG-208,3.831033614568409,0.49491889162406105,0.505081108375939,fallopian_tube,MVP-201,ZHX2,ZHX2-201,3.4756946942534284,0.0,0.0,0.0,0,False
PCK2,cervix_ectocervix,0,MEF2D,MEF2D-202,3.8131153024145976,0.0,0.0,fallopian_tube,0,APEX1,APEX1-201,2.713122420928248,0.5009691711279306,0.4990308288720694,0.0,0,False
NME3,cervix_ectocervix,NME3-210,HOXB2,HOXB2-201,3.787525590916029,0.32463494531119874,0.6753650546888013,fallopian_tube,NME3-201,SON,SON-201,3.487070763633469,0.5647188298778756,0.4352811701221244,0.0,0,False
TBX3,cervix_ectocervix,TBX3-202,CREB3L2,CREB3L2-201,3.7776000253957234,0.5338316973486569,0.4661683026513431,fallopian_tube,TBX3-202,ARNT,ARNT-202,3.2093058872853644,0.44500758317495054,0.5549924168250495,0.0,0,False
SCAMP3,cervix_ectocervix,0,DNAJC1,DNAJC1-202,3.76969861051538,0.5264141974330534,0.4735858025669466,fallopian_tube,SCAMP3-201,FOXN3,FOXN3-202,3.4389911713363994,0.5471698113207548,0.4528301886792452,0.0,0,False
KSR1,cervix_ectocervix,KSR1-203,JUNB,JUNB-201,3.768698881398135,0.20044924781551982,0.7995507521844802,fallopian_tube,KSR1-209,LRRFIP1,LRRFIP1-210,3.81509816235556,0.40345220776156965,0.5965477922384304,0.0,0,False
DYNC1H1,cervix_ectocervix,DYNC1H1-204,CXXC1,CXXC1-202,3.761919554296944,0.5023718093517054,0.49762819064829455,fallopian_tube,0,TGIF1,TGIF1-222,3.853022344957773,0.0,0.0,0.0,0,False
SRP9,cervix_ectocervix,SRP9-203,FOXP1,FOXP1-218,3.7547628683894656,0.4506471995583094,0.5493528004416905,fallopian_tube,0,PARK7,PARK7-208,3.262759784394806,0.5259380569336737,0.4740619430663263,0.0,0,False
WRNIP1,cervix_ectocervix,WRNIP1-201,CTBP1,CTBP1-203,3.747566708207077,0.47584521948999986,0.5241547805100002,fallopian_tube,WRNIP1-205,HIC1,HIC1-202,3.509105895382149,0.0,0.0,0.0,0,False
SNX19,cervix_ectocervix,SNX19-201,BCLAF1,BCLAF1-214,3.735153140515349,0.46016021743795144,0.5398397825620486,fallopian_tube,0,PRMT5,PRMT5-204,3.701312131494408,0.5538383465584056,0.4461616534415944,0.0,0,False
NDUFA12,cervix_ectocervix,0,NCOA2,NCOA2-201,3.7296134655943343,0.5570089931450852,0.44299100685491477,fallopian_tube,0,EMX2,EMX2-204,3.650985359857748,0.0,0.0,0.0,0,False
MARCHF5,cervix_ectocervix,0,TCF20,TCF20-202,3.728382427599728,0.0,0.0,fallopian_tube,MARCHF5-201,NR2F1,NR2F1-201,3.514299986296256,0.5370414277708324,0.4629585722291676,0.0,0,False
TRIM5,cervix_ectocervix,0,MBD2,MBD2-203,3.7263884943859016,0.5564200614486858,0.44357993855131417,fallopian_tube,0,EGR1,EGR1-201,3.2417697317311185,0.9421885362752279,0.05781146372477208,0.0,0,False
DCUN1D5,cervix_ectocervix,0,SMAD7,SMAD7-202,3.7199031190307874,0.6072034594121188,0.39279654058788116,fallopian_tube,0,EP300,EP300-201,3.27148846322189,0.5445120727710521,0.45548792722894793,0.0,0,False
AFF4,cervix_ectocervix,AFF4-201,PARK7,PARK7-209,3.715654229809758,0.480793267227731,0.5192067327722689,fallopian_tube,AFF4-201,HMGB1,HMGB1-201,3.154856744076763,0.47655285644092377,0.5234471435590762,0.0,0,False
GPX3,cervix_ectocervix,GPX3-201,YBX3,YBX3-201,3.713396846349734,0.42992752282778685,0.5700724771722132,fallopian_tube,0,SSRP1,SSRP1-201,2.857142781435882,0.5162710727165981,0.4837289272834019,0.0,0,False
H2AJ,cervix_ectocervix,H2AJ-203,DDX5,DDX5-202,3.711381684262003,0.3923463621838587,0.6076536378161412,fallopian_tube,H2AJ-203,MAX,MAX-204,3.061356569720909,0.5675041919932927,0.4324958080067073,0.0,0,False
RORA,cervix_ectocervix,0,FOXO3,FOXO3-201,3.711067770461914,0.5133211910712017,0.48667880892879833,fallopian_tube,0,ZNF384,ZNF384-211,3.292352733086516,0.0,0.0,0.0,0,False
MICU2,cervix_ectocervix,MICU2-201,GTF2B,GTF2B-201,3.704396004685119,0.4747908267221572,0.5252091732778428,fallopian_tube,MICU2-201,ZNF451,ZNF451-203,2.899478523534237,0.0,0.0,0.0,0,False
MT-CO3,cervix_ectocervix,MT-CO3-201,SIRT6,SIRT6-202,3.703849714933506,0.5247682588415895,0.4752317411584105,fallopian_tube,MT-CO3-201,TBL1X,TBL1X-205,3.003220092771026,0.424725125296243,0.575274874703757,0.0,0,False
RPL8,cervix_ectocervix,RPL8-202,YBX3,YBX3-201,3.703848200965094,0.42992752282778685,0.5700724771722132,fallopian_tube,RPL8-210,NR3C1,NR3C1-203,3.2576572573262568,0.46945151585281186,0.5305484841471881,5.88281744990448,Upregulated,False
TUBA1B,cervix_ectocervix,TUBA1B-202,GTF2B,GTF2B-201,3.691688425168228,0.4747908267221572,0.5252091732778428,fallopian_tube,0,MTA1,MTA1-202,2.8447829071989865,0.0,0.0,0.0,0,False
